# Generated by QuTiP: 5999x2 real matrix in decimal format [',' separated values].
6.2920973658,-0.9999604359
6.3021007002,-0.9998214385
6.3121040347,-0.9995824333
6.3221073691,-0.9992434921
6.3321107036,-0.9988047165
6.3421140380,-0.9982662382
6.3521173725,-0.9976282187
6.3621207069,-0.9968908491
6.3721240413,-0.9960543505
6.3821273758,-0.9951189731
6.3921307102,-0.9940849967
6.4021340447,-0.9929527303
6.4121373791,-0.9917225121
6.4221407136,-0.9903947089
6.4321440480,-0.9889697164
6.4421473825,-0.9874479586
6.4521507169,-0.9858298879
6.4621540514,-0.9841159846
6.4721573858,-0.9823067568
6.4821607202,-0.9804027398
6.4921640547,-0.9784044982
6.5021673891,-0.9763126200
6.5121707236,-0.9741277213
6.5221740580,-0.9718504443
6.5321773925,-0.9694814573
6.5421807269,-0.9670214538
6.5521840614,-0.9644711527
6.5621873958,-0.9618312976
6.5721907302,-0.9591026562
6.5821940647,-0.9562860206
6.5921973991,-0.9533822061
6.6022007336,-0.9503920513
6.6122040680,-0.9473164173
6.6222074025,-0.9441561877
6.6322107369,-0.9409122676
6.6422140714,-0.9375855836
6.6522174058,-0.9341770830
