# Generated by QuTiP: 700x2 real matrix in decimal format [',' separated values].
9.8426323319,-0.5768636794
9.8712446352,-0.5719197824
9.8998569385,-0.5341422009
9.9284692418,-0.4306335574
9.9570815451,-0.2314297880
9.9856938484,0.0748400726
10.0143061516,0.4493901417
10.0429184549,0.7900441450
10.0715307582,0.9799913267
10.1001430615,0.9729831867
10.1287553648,0.8238561646
10.1573676681,0.6341559524
10.1859799714,0.4822264489
10.2145922747,0.3971592646
10.2432045780,0.3689199948
10.2718168813,0.3663581365
10.3004291845,0.3511114511
10.3290414878,0.2859198183
10.3576537911,0.1389484283
10.3862660944,-0.1071967765
10.4148783977,-0.4325635432
10.4434907010,-0.7577249486
10.4721030043,-0.9651382715
10.5007153076,-0.9760236291
10.5293276109,-0.8125403852
10.5579399142,-0.5734985519
10.5865522175,-0.3574617635
10.6151645207,-0.2147367244
10.6437768240,-0.1483329997
10.6723891273,-0.1330571860
10.7010014306,-0.1307588961
10.7296137339,-0.1003352880
10.7582260372,-0.0052573244
10.7868383405,0.1782402113
10.8154506438,0.4450869477
10.8440629471,0.7390561300
10.8726752504,0.9536315624
10.9012875536,0.9881684152
10.9298998569,0.8262003102
10.9585121602,0.5495130003
10.9871244635,0.2706881620
11.0157367668,0.0631571294
11.0443490701,-0.0545952582
11.0729613734,-0.0997560813
11.1015736767,-0.1062077404
11.1301859800,-0.1145520714
11.1587982833,-0.1646951574
11.1874105866,-0.2868880176
11.2160228898,-0.4884923168
11.2446351931,-0.7347321798
11.2732474964,-0.9384272968
11.3018597997,-0.9922243046
11.3304721030,-0.8443249636
11.3590844063,-0.5466178810
11.3876967096,-0.2142247564
11.4163090129,0.0570255867
11.4449213162,0.2305311790
11.4735336195,0.3152398023
11.5021459227,0.3402133777
11.5307582260,0.3419222271
11.5593705293,0.3594522890
11.5879828326,0.4275342133
11.6165951359,0.5643389816
11.6452074392,0.7542468600
11.6738197425,0.9327443556
11.7024320458,0.9986388645
11.7310443491,0.8742022985
11.7596566524,0.5737272423
11.7882689557,0.2007019830
11.8168812589,-0.1304261904
11.8454935622,-0.3607779971
11.8741058655,-0.4895373346
11.9027181688,-0.5432330305
11.9313304721,-0.5545371547
11.9599427754,-0.5576467445
11.9885550787,-0.5864649871
12.0171673820,-0.6658816478
12.0457796853,-0.7960174120
12.0743919886,-0.9351421435
12.1030042918,-0.9982086993
12.1316165951,-0.8962440464
12.1602288984,-0.6075741982
12.1888412017,-0.2105690411
12.2174535050,0.1713934262
12.2460658083,0.4547731411
12.2746781116,0.6247804962
12.3032904149,0.7071755478
12.3319027182,0.7351101050
12.3605150215,0.7381905043
12.3891273247,0.7447607558
12.4177396280,0.7803694660
12.4463519313,0.8559670256
12.4749642346,0.9503087632
12.5035765379,0.9995647529
12.5321888412,0.9168811974
12.5608011445,0.6525603330
12.5894134478,0.2505655909
12.6180257511,-0.1705569753
12.6466380544,-0.5035879710
12.6752503577,-0.7124598699
12.7038626609,-0.8197792075
12.7324749642,-0.8641503785
12.7610872675,-0.8758977807
12.7896995708,-0.8771550182
12.8183118741,-0.8877936940
12.8469241774,-0.9218310088
12.8755364807,-0.9728057829
12.9041487840,-0.9985123743
12.9327610873,-0.9247761844
12.9613733906,-0.6875179629
12.9899856938,-0.2961820672
13.0185979971,0.1493779934
