# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
2.1810905453,-0.4248145918
2.1910955478,-0.3421176205
2.2011005503,-0.2674455735
2.2111055528,-0.2021450879
2.2211105553,-0.1468800146
2.2311155578,-0.1017366092
2.2411205603,-0.0663338720
2.2511255628,-0.0399238047
2.2611305653,-0.0214742359
2.2711355678,-0.0097336351
2.2811405703,-0.0032869234
2.2911455728,-0.0005927131
2.3011505753,-0.0000249594
2.3111555778,0.0000913274
2.3211605803,0.0014392942
2.3311655828,0.0056761102
2.3411705853,0.0143927195
2.3511755878,0.0290774433
2.3611805903,0.0510754895
2.3711855928,0.0815427157
2.3811905953,0.1213884390
2.3911955978,0.1712023181
2.4012006003,0.2311623047
2.4112056028,0.3009284115
2.4212106053,0.3795325544
2.4312156078,0.4652827984
2.4412206103,0.5557078456
2.4512256128,0.6475704765
2.4612306153,0.7369754379
2.4712356178,0.8195857917
2.4812406203,0.8909432789
2.4912456228,0.9468648517
2.5012506253,0.9838652667
2.5112556278,0.9995412684
2.5212606303,0.9928517494
2.5312656328,0.9642427276
2.5412706353,0.9155935450
2.5512756378,0.8499945017
2.5612806403,0.7713970906
2.5712856428,0.6841991318
2.5812906453,0.5928303133
2.5912956478,0.5013964340
2.6013006503,0.4134192201
2.6113056528,0.3316855444
2.6213106553,0.2581985315
2.6313156578,0.1942086362
2.6413206603,0.1402964948
2.6513256628,0.0964799357
2.6613306653,0.0623236953
2.6713356678,0.0370375980
2.6813406703,0.0195569460
2.6913456728,0.0086061992
2.7013506753,0.0027498174
2.7113556778,0.0004337165
2.7213606803,0.0000233072
2.7313656828,-0.0001599807
2.7413706853,-0.0017977246
2.7513756878,-0.0065406223
2.7613806903,-0.0159681006
2.7713856928,-0.0315518405
2.7813906953,-0.0546147187
2.7913956978,-0.0862833803
2.8014007004,-0.1274292495
2.8114057029,-0.1785929047
2.8214107054,-0.2398897423
2.8314157079,-0.3109024812
2.8414207104,-0.3905716757
2.8514257129,-0.4771037001
2.8614307154,-0.5679227651
2.8714357179,-0.6596955930
2.8814407204,-0.7484532914
2.8914457229,-0.8298222593
2.9014507254,-0.8993568178
2.9114557279,-0.9529425228
2.9214607304,-0.9872175422
2.9314657329,-0.9999466291
2.9414707354,-0.9902830988
2.9514757379,-0.9588706727
2.9614807404,-0.9077659190
2.9714857429,-0.8401959944
2.9814907454,-0.7601963185
2.9914957479,-0.6721920832
3.0015007504,-0.5805886059
3.0115057529,-0.4894266404
3.0215107554,-0.4021364728
3.0315157579,-0.3214015233
3.0415207604,-0.2491215691
3.0515257629,-0.1864523929
3.0615307654,-0.1338933433
3.0715357679,-0.0913957861
3.0815407704,-0.0584719419
3.0915457729,-0.0342908789
3.1015507754,-0.0177564929
3.1115557779,-0.0075692754
3.1215607804,-0.0022756593
3.1315657829,-0.0003086812
3.1415707854,-0.0000254273
3.1515757879,0.0002551345
3.1615807904,0.0022119186
3.1715857929,0.0074889161
3.1815907954,0.0176533707
3.1915957979,0.0341596094
3.2016008004,0.0583073459
3.2116058029,0.0911929758
3.2216108054,0.1336486975
3.2316158079,0.1861643266
3.2416208104,0.2487907870
3.2516258129,0.3210315360
3.2616308154,0.4017340966
3.2716358179,0.4890022587
3.2816408204,0.5801561407
3.2916458229,0.6717685410
3.3016508254,0.7598010250
3.3116558279,0.8398492605
3.3216608304,0.9074873656
3.3316658329,0.9586770566
3.3416708354,0.9901866304
3.3516758379,0.9999535609
3.3616808404,0.9873274208
3.3716858429,0.9531482439
3.3816908454,0.8996454732
3.3916958479,0.8301766193
3.4017008504,0.7488535183
3.4117058529,0.6601214106
3.4217108554,0.5683550894
3.4317158579,0.4775258972
3.4417208604,0.3909702803
3.4517258629,0.3112675900
3.4617308654,0.2402149978
3.4717358679,0.1788752034
3.4817408704,0.1276682149
3.4917458729,0.0864808802
3.5017508754,0.0547746091
3.5117558779,0.0316790892
3.5217608804,0.0160678958
3.5317658829,0.0066184221
3.5417708854,0.0018597832
3.5517758879,0.0002128016
3.5617808904,0.0000273468
3.5717858929,-0.0003797920
3.5817908954,-0.0026847513
3.5917958979,-0.0085236514
3.6018009005,-0.0194508834
3.6118059030,-0.0369026959
3.6218109055,-0.0621547849
3.6318159080,-0.0962722279
3.6418209105,-0.1400466155
3.6518259130,-0.1939152846
3.6618309155,-0.2578627475
3.6718359180,-0.3313112511
3.6818409205,-0.4130136929
3.6918459230,-0.5009705294
3.7018509255,-0.5923983966
3.7118559280,-0.6837785590
3.7218609305,-0.7710073981
3.7318659330,-0.8496559945
3.7418709355,-0.9153255858
3.7518759380,-0.9640615619
3.7618809405,-0.9927688603
3.7718859430,-0.9995620410
3.7818909455,-0.9839883426
3.7918959480,-0.9470822926
3.8019009505,-0.8912415105
3.8119059530,-0.8199471511
3.8219109555,-0.7373799121
3.8319159580,-0.6479978638
3.8419209605,-0.5561393339
3.8519259630,-0.4657021474
3.8619309655,-0.3799267681
3.8719359680,-0.3012880718
3.8819409705,-0.2314815124
3.8919459730,-0.1714783703
3.9019509755,-0.1216212805
3.9119559780,-0.0817344977
3.9219609805,-0.0512302853
3.9319659830,-0.0292002845
3.9419709855,-0.0144878403
3.9519759880,-0.0057500191
3.9619809905,-0.0014983510
3.9719859930,-0.0001421118
3.9819909955,-0.0000246166
3.9919959980,0.0005388523
4.0020010005,0.0032214210
4.0120060030,0.0096497993
4.0220110055,0.0213652905
4.0320160080,0.0397853283
4.0420210105,0.0661607106
4.0520260130,0.1015240927
4.0620310155,0.1466250261
4.0720360180,0.2018466139
4.0820410205,0.2671049985
4.0920460230,0.3417392869
4.1020510255,0.4244062366
4.1120560280,0.5130023700
4.1220610305,0.6046416403
4.1320660330,0.6957164732
4.1420710355,0.7820626553
4.1520760380,0.8592330260
4.1620810405,0.9228633557
4.1720860430,0.9690901630
4.1820910455,0.9949613182
4.1920960480,0.9987724832
4.2021010505,0.9802695498
4.2121060530,0.9406793118
4.2221110555,0.8825625456
4.2321160580,0.8095171623
4.2421210605,0.7257851485
4.2521260630,0.6358303102
4.2621310655,0.5439487896
4.2721360680,0.4539610491
4.2821410705,0.3690096746
4.2921460730,0.2914648575
4.3021510755,0.2229213524
4.3121560780,0.1642607465
4.3221610805,0.1157502776
4.3321660830,0.0771535044
4.3421710855,0.0478351637
4.3521760880,0.0268501410
4.3621810905,0.0130135654
4.3721860930,0.0049610118
4.3821910955,0.0011881040
4.3921960980,0.0000932371
4.4022011006,0.0000138341
4.4122061031,-0.0007351539
4.4222111056,-0.0038237415
4.4322161081,-0.0108689344
4.4422211106,-0.0233978351
4.4522261131,-0.0428083121
4.4622311156,-0.0703253602
4.4722361181,-0.1069480726
4.4822411206,-0.1533824851
4.4922461231,-0.2099556797
4.5022511256,-0.2765134608
4.5122561281,-0.3523099001
4.5222611306,-0.4359041960
4.5322661331,-0.5250885026
4.5422711356,-0.6168751564
4.5522761381,-0.7075706202
4.5622811406,-0.7929549723
4.5722861431,-0.8685693445
4.5822911456,-0.9300915225
4.5922961481,-0.9737565178
4.6023011506,-0.9967611752
4.6123061531,-0.9975858945
4.6223111556,-0.9761757685
4.6323161581,-0.9339472119
4.6423211606,-0.8736188201
4.6523261631,-0.7988982044
4.6623311656,-0.7140810640
4.6723361681,-0.6236299836
4.6823411706,-0.5317934305
4.6923461731,-0.4423109254
4.7023511756,-0.3582255302
4.7123561781,-0.2818027389
4.7223611806,-0.2145377541
4.7323661831,-0.1572242565
4.7423711856,-0.1100560728
4.7523761881,-0.0727379372
4.7623811906,-0.0445886378
4.7723861931,-0.0246275563
4.7823911956,-0.0116426050
4.7923961981,-0.0042486525
4.8024012006,-0.0009261019
4.8124062031,-0.0000631329
4.8224112056,0.0000080538
4.8324162081,0.0009726855
4.8424212106,0.0044959744
4.8524262131,0.0121850675
4.8624312156,0.0255521824
4.8724362181,0.0459748584
4.8824412206,0.0746513531
4.8924462231,0.1125460201
4.9024512256,0.1603198542
4.9124562281,0.2182420952
4.9224612306,0.2860862327
4.9324662331,0.3630194430
4.9424712356,0.4475020465
4.9524762381,0.5372215628
4.9624812406,0.6290899909
4.9724862431,0.7193310030
4.9824912456,0.8036740849
4.9924962481,0.8776553719
5.0025012506,0.9370021983
5.0125062531,0.9780553288
5.0225112556,0.9981663624
5.0325162581,0.9960036919
5.0425212606,0.9717117296
5.0525262631,0.9268934682
5.0625312656,0.8644196943
5.0725362681,0.7881005251
5.0825412706,0.7022778182
5.0925462731,0.6114061353
5.1025512756,0.5196810170
5.1125562781,0.4307577270
5.1225612806,0.3475783960
5.1325662831,0.2723039905
5.1425712856,0.2063314219
5.1525762881,0.1503682989
5.1625812906,0.1045370223
5.1725862931,0.0684853402
5.1825912956,0.0414876258
5.1925962981,0.0225289679
5.2026013007,0.0103719038
5.2126063032,0.0036096162
5.2226113057,0.0007088390
5.2326163082,0.0000482008
5.2426213107,-0.0000451842
5.2526263132,-0.0012549985
5.2626313157,-0.0052414969
5.2726363182,-0.0136013130
5.2826413207,-0.0278310887
5.2926463232,-0.0492872527
5.3026513257,-0.0791403645
5.3126563282,-0.1183188184
5.3226613307,-0.1674369985
5.3326663332,-0.2267044505
5.3426713357,-0.2958203698
5.3526763382,-0.3738632227
5.3626813407,-0.4591932428
5.3726863432,-0.5493932291
5.3826913457,-0.6412763595
5.3926963482,-0.7309869517
5.4027013507,-0.8142092568
5.4127063532,-0.8864812866
5.4227113557,-0.9435874886
5.4327163582,-0.9819815119
5.4427213607,-0.9991752047
5.4527263632,-0.9940278135
5.4627313657,-0.9668827531
5.4727363682,-0.9195261618
5.4827413707,-0.8549751134
5.4927463732,-0.7771347817
5.5027513757,-0.6903859224
5.5127563782,-0.5991683266
5.5227613807,-0.5076196030
5.5327663832,-0.4193077061
5.5427713857,-0.3370726629
5.5527763882,-0.2629712567
5.5627813907,-0.1983034746
5.5727863932,-0.1436927295
5.5827913957,-0.0991919765
5.5927963982,-0.0643937824
5.6028014007,-0.0385295929
5.6128064032,-0.0205513780
5.6228114057,-0.0091963340
5.6328164082,-0.0030385171
5.6428214107,-0.0005307605
5.6528264132,-0.0000428054
5.6628314157,0.0001013633
5.6728364182,0.0015857960
5.6828414207,0.0060638262
5.6928464232,0.0151209133
5.7028514257,0.0302374240
5.7128564282,0.0527478775
5.7228614307,0.0837941450
5.7328664332,0.1242673990
5.7428714357,0.1747337974
5.7528764382,0.2353413138
5.7628814407,0.3057128712
5.7728864432,0.3848364640
5.7828914457,0.4709711504
5.7928964482,0.5615951107
5.8029014507,0.6534244601
5.8129064532,0.7425278624
5.8229114557,0.8245499256
5.8329164582,0.8950375590
5.8429214607,0.9498398983
5.8529264632,0.9855304579
5.8629314657,0.9997865292
5.8729364682,0.9916606679
5.8829414707,0.9616945424
5.8929464732,0.9118536255
5.9029514757,0.8452951196
5.9129564782,0.7660119830
5.9229614807,0.6784161636
5.9329664832,0.5869263410
5.9429714857,0.4956174382
5.9529764882,0.4079673115
5.9629814907,0.3267129398
5.9729864932,0.2538074354
5.9829914957,0.1904553251
5.9929964982,0.1371977375
6.0030015008,0.0940201537
6.0130065033,0.0604617278
6.0230115058,0.0357124207
6.0330165083,0.0186912051
6.0430215108,0.0081128827
6.0530265133,0.0025320943
6.0630315158,0.0003884481
6.0730365183,0.0000434592
6.0830415208,-0.0001829970
6.0930465233,-0.0019713728
6.1030515258,-0.0069690597
6.1130565283,-0.0167496782
6.1230615308,-0.0327766115
6.1330665333,-0.0563616482
6.1430715358,-0.0886169498
6.1530765383,-0.1303951573
6.1630815408,-0.1822125403
6.1730865433,-0.2441535926
6.1830915458,-0.3157629896
6.1930965483,-0.3959365472
6.2031015508,-0.4828311816
6.2131065533,-0.5738207471
6.2231115558,-0.6655262987
6.2331165583,-0.7539448063
6.2431215608,-0.8346870535
6.2531265633,-0.9033160029
6.2631315658,-0.9557530499
6.2731365683,-0.9886983924
6.2831415708,-0.9999996520
6.2931465733,-0.9889047491
6.3031515758,-0.9561524397
6.3131565783,-0.9038833671
6.3231615808,-0.8353884776
6.3331665833,-0.7547410360
6.3431715858,-0.6663768126
6.3531765883,-0.5746871180
6.3631815908,-0.4836796882
6.3731865933,-0.3967397475
6.3831915958,-0.3165004973
6.3931965983,-0.2448120411
6.4032016008,-0.1827849905
6.4132066033,-0.1308801234
6.4232116058,-0.0890173991
6.4332166083,-0.0566842833
6.4432216108,-0.0330306497
6.4532266133,-0.0169446097
6.4632316158,-0.0071173859
6.4732366183,-0.0020859541
6.4832416208,-0.0002773628
6.4932466233,-0.0000451254
6.5032516258,0.0002930122
6.5132566283,0.0024145338
6.5232616308,0.0079597928
6.5332666333,0.0184899035
6.5432716358,0.0354505465
6.5532766383,0.0601299374
6.5632816408,0.0936094749
6.5732866433,0.1367019124
6.5832916458,0.1898719307
6.5932966483,0.2531386151
6.6033016508,0.3259664333
6.6133066533,0.4071573868
6.6233116558,0.4947654241
6.6333166583,0.5860605728
6.6433216608,0.6775710840
6.6533266633,0.7652264577
6.6633316658,0.8446096889
6.6733366683,0.9113070639
6.6833416708,0.9613197782
6.6933466733,0.9914813356
6.7033516758,0.9998142362
6.7133566783,0.9857633969
6.7233616808,0.9502630652
6.7333666833,0.8956245353
6.7433716858,0.8252658937
6.7533766883,0.7433331778
6.7633816908,0.6542787056
6.7733866933,0.5624603665
6.7833916958,0.4718144676
6.7933966983,0.3856313255
6.8034017009,0.3064398487
6.8134067034,0.2359879450
6.8234117059,0.1752939358
6.8334167084,0.1247402053
6.8434217109,0.0841831254
6.8534267134,0.0530601591
6.8634317159,0.0304824478
6.8734367184,0.0153083165
6.8834417209,0.0062062564
6.8934467234,0.0016962850
6.9034517259,0.0001935589
6.9134567284,0.0000446953
6.9234617309,-0.0004343419
6.9334667334,-0.0029180781
6.9434717359,-0.0090386037
6.9534767384,-0.0203438552
6.9634817409,-0.0382610803
6.9734867434,-0.0640540552
6.9834917459,-0.0987723310
6.9934967484,-0.1431873679
7.0035017509,-0.1977105246
7.0135067534,-0.2622935299
7.0235117559,-0.3363187048
7.0335167584,-0.4184926816
7.0435217609,-0.5067657646
7.0535267634,-0.5983048677
7.0635317659,-0.6895479535
7.0735367684,-0.7763615347
7.0835417709,-0.8543070608
7.0935467734,-0.9190015100
7.1035517759,-0.9665333634
7.1135567784,-0.9938758363
7.1235617809,-0.9992305025
7.1335667834,-0.9822404767
7.1435717859,-0.9440334771
7.1535767884,-0.8870865901
7.1635817909,-0.8149382409
7.1735867934,-0.7317996716
7.1835917959,-0.6421325864
7.1935967984,-0.5502556175
7.2036018009,-0.4600296641
7.2136068034,-0.3746481133
7.2236118059,-0.2965352727
7.2336168084,-0.2273378077
7.2436218109,-0.1679834467
7.2536268134,-0.1187781536
7.2636318159,-0.0795166266
7.2736368184,-0.0495879693
7.2836418209,-0.0280659049
7.2936468234,-0.0137800164
7.3036518259,-0.0053768855
7.3136568284,-0.0013602678
7.3236618309,-0.0001340953
7.3336668334,-0.0000387510
7.3436718359,0.0006104707
7.3536768384,0.0034857857
7.3636818409,0.0102090393
7.3736868434,0.0223147547
7.3836918459,0.0412110043
7.3936968484,0.0681362325
7.4037018509,0.1041070222
7.4137068534,0.1498520878
7.4237118559,0.2057276956
7.4337168584,0.2716162555
7.4437218609,0.3468160288
7.4537268634,0.4299368106
7.4637318659,0.5188247405
7.4737368684,0.6105445255
7.4837418709,0.7014466691
7.4937468734,0.7873394069
7.5037518759,0.8637690809
7.5137568784,0.9263908093
7.5237618809,0.9713877715
7.5337668834,0.9958790656
7.5437718859,0.9982491700
7.5537768884,0.9783401701
7.5637818909,0.9374708212
7.5737868934,0.8782788239
7.5837918959,0.8044159682
7.5937968984,0.7201511224
7.6038019010,0.6299483467
7.6138069035,0.5380814064
7.6238119060,0.4483320767
7.6338169085,0.3637950423
7.6438219110,0.2867898975
7.6538269135,0.2188631489
7.6638319160,0.1608536892
7.6738369185,0.1129930450
7.6838419210,0.0750161266
7.6938469235,0.0462652789
7.7038519260,0.0257780791
7.7138569285,0.0123573030
7.7238619310,0.0046265789
7.7338669335,0.0010750098
7.7438719360,0.0000959690
7.7538769385,0.0000242680
7.7638819410,-0.0008253053
7.7738869435,-0.0041205301
7.7838919460,-0.0114737282
7.7938969485,-0.0244048926
7.8039019510,-0.0443021637
7.8139069535,-0.0723777354
7.8239119560,-0.1096140654
7.8339169585,-0.1566956231
7.8439219610,-0.2139217791
7.8539269635,-0.2811036529
7.8639319660,-0.3574535686
7.8739369685,-0.4414831134
7.8839419710,-0.5309339100
7.8939469735,-0.6227696387
7.9039519760,-0.7132563408
7.9139569785,-0.7981489850
7.9239619810,-0.8729854260
7.9339669835,-0.9334664305
7.9439719860,-0.9758771905
7.9539769885,-0.9974886017
7.9639819910,-0.9968714973
7.9739869935,-0.9740672706
7.9839919960,-0.9305828721
7.9939969985,-0.8692111337
8.0040020010,-0.7937100828
8.0140070035,-0.7083986446
8.0240120060,-0.6177363513
8.0340170085,-0.5259467262
8.0440220110,-0.4367289699
8.0540270135,-0.3530775359
8.0640320160,-0.2772073834
8.0740370185,-0.2105660651
8.0840420210,-0.1539054501
8.0940470235,-0.1073846150
8.1040520260,-0.0706805394
8.1140570285,-0.0430903667
8.1240620310,-0.0236167605
8.1340670335,-0.0110357202
8.1440720360,-0.0039506044
8.1540770385,-0.0008355920
8.1640820410,-0.0000741621
8.1740870435,0.0000042915
8.1840920460,0.0010838032
8.1940970485,0.0048275375
8.2041020510,0.0128376403
8.2141070535,0.0266188869
8.2241120560,0.0475387134
8.2341170585,0.0767821163
8.2441220610,0.1152962295
8.2541270635,0.1637197299
8.2641320660,0.2222932552
8.2741370685,0.2907546545
8.2841420710,0.3682284736
8.2941470735,0.4531268239
8.3041520760,0.5430866289
8.3141570785,0.6349719336
8.3241620810,0.7249676162
8.3341670835,0.8087806111
8.3441720860,0.8819470776
8.3541770885,0.9402209826
8.3641820910,0.9799967337
8.3741870935,0.9987026714
8.3841920960,0.9950990530
8.3941970985,0.9694264910
8.4042021011,0.9233769023
8.4142071036,0.8598924896
8.4242121061,0.7828302655
8.4342171086,0.6965516772
8.4442221111,0.6055050062
8.4542271136,0.5138584006
8.4642321161,0.4252252973
8.4742371186,0.3424986248
8.4842421211,0.2677889610
8.4942471236,0.2024462163
8.5042521261,0.1471370904
8.5142571286,0.1019501924
8.5242621311,0.0665063921
8.5342671336,0.0400591426
8.5442721361,0.0215763522
8.5542771386,0.0098102648
8.5642821411,0.0033436948
8.5742871436,0.0006365720
8.5842921461,0.0000631455
8.5942971486,-0.0000506396
8.6043021511,-0.0013895820
8.6143071536,-0.0056102457
8.6243121561,-0.0143039445
8.6343171586,-0.0289595415
8.6443221611,-0.0509229785
8.6543271636,-0.0813510790
8.6643321661,-0.1211544128
8.6743371686,-0.1709242712
8.6843421711,-0.2308406931
8.6943471736,-0.3005662760
8.7043521761,-0.3791359962
8.7143571786,-0.4648613350
8.7243621811,-0.5552745191
8.7343671836,-0.6471415899
8.7443721861,-0.7365698250
8.7543771886,-0.8192235964
8.7643821911,-0.8906443151
8.7743871936,-0.9466467219
8.7843921961,-0.9837415034
8.7943971986,-0.9995198000
8.8044022011,-0.9929339623
8.8144072036,-0.9644232998
8.8244122061,-0.9158610821
8.8344172086,-0.8503328561
8.8444222111,-0.7717871233
8.8544272136,-0.6846206200
8.8644322161,-0.5932637160
8.8744372186,-0.5018242991
8.8844422211,-0.4138271166
8.8944472236,-0.3320625083
8.9044522261,-0.2585370954
8.9144572286,-0.1945045588
8.9244622311,-0.1405483211
8.9344672336,-0.0966884987
8.9444722361,-0.0624916382
8.9544772386,-0.0371689665
8.9644822411,-0.0196558357
8.9744872436,-0.0086795755
8.9844922461,-0.0028042366
8.9944972486,-0.0004761732
9.0045022511,-0.0000610674
9.0145072536,0.0001195443
9.0245122561,0.0017473003
9.0345172586,0.0064731215
9.0445222611,0.0158768270
9.0545272636,0.0314306633
9.0645322661,0.0544582688
9.0745372686,0.0860872882
9.0845422711,0.1271904421
9.0945472736,0.1783099972
9.1045522761,0.2395635004
9.1145572786,0.3105363189
9.1245622811,0.3901721224
9.1345672836,0.4766807306
9.1445722861,0.5674898652
9.1545772886,0.6592694392
9.1645822911,0.7480529551
9.1745872936,0.8294679253
9.1845922961,0.8990681009
9.1945972986,0.9527365739
9.2046023012,0.9871072163
9.2146073037,0.9999390177
9.2246123062,0.9903786876
9.2346173087,0.9590632835
9.2446223112,0.9080434464
9.2546273137,0.8405417981
9.2646323162,0.7605910220
9.2746373187,0.6726154759
9.2846423212,0.5810213706
9.2946473237,0.4898517006
9.3046523262,0.4025398578
9.3146573287,0.3217727529
9.3246623312,0.2494536357
9.3346673337,0.1867414611
9.3446723362,0.1341382969
9.3546773387,0.0915977290
9.3646823412,0.0586337280
9.3746873437,0.0344167152
9.3846923462,0.0178506123
9.3946973487,0.0076387222
9.4047023512,0.0023270579
9.4147073537,0.0003490719
9.4247123562,0.0000625407
9.4347173587,-0.0002142555
9.4447223612,-0.0021600920
9.4547273637,-0.0074190959
9.4647323662,-0.0175589251
9.4747373687,-0.0340344969
9.4847423712,-0.0581463151
9.4947473737,-0.0909918102
9.5047523762,-0.1334045225
9.5147573787,-0.1858760139
9.5247623812,-0.2484594229
9.5347673837,-0.3206609203
9.5447723862,-0.4013311978
9.5547773887,-0.4885775161
9.5647823912,-0.5797234862
9.5747873937,-0.6713450190
