# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
5.8529264632,-0.9960442901
5.8629314657,-0.9746776413
5.8729364682,-0.9279657664
5.8829414707,-0.8579322708
5.8929464732,-0.7681584254
5.9029514757,-0.6633737117
5.9129564782,-0.5489328590
5.9229614807,-0.4302701732
5.9329664832,-0.3124172742
5.9429714857,-0.1996437460
5.9529764882,-0.0952508813
5.9629814907,-0.0015133248
5.9729864932,0.0802600483
5.9829914957,0.1495871203
5.9929964982,0.2066392017
6.0030015008,0.2520684612
6.0130065033,0.2868601751
6.0230115058,0.3122213749
6.0330165083,0.3295059273
6.0430215108,0.3401714387
6.0530265133,0.3457566287
6.0630315158,0.3478687525
6.0730365183,0.3481693466
6.0830415208,0.3483592035
6.0930465233,0.3501239709
6.1030515258,0.3551199609
6.1130565283,0.3649051688
6.1230615308,0.3808796229
6.1330665333,0.4042136677
6.1430715358,0.4357660872
6.1530765383,0.4759912517
6.1630815408,0.5248353872
6.1730865433,0.5816269115
6.1830915458,0.6449728885
6.1930965483,0.7126806195
6.2031015508,0.7817310936
6.2131065533,0.8483341955
6.2231115558,0.9080918114
6.2331165583,0.9562818853
6.2431215608,0.9882547781
6.2531265633,0.9999054639
6.2631315658,0.9881585722
6.2731365683,0.9513861651
6.2831415708,0.8896781243
6.2931465733,0.8049053819
6.3031515758,0.7005538078
6.3131565783,0.5813521497
6.3231615808,0.4527584400
6.3331665833,0.3203944177
6.3431715858,0.1895203804
6.3531765883,0.0646257743
6.3631815908,-0.0508237570
6.3731865933,-0.1544743800
6.3831915958,-0.2450310706
6.3931965983,-0.3221067283
6.4032016008,-0.3860196886
6.4132066033,-0.4375841658
6.4232116058,-0.4779261464
6.4332166083,-0.5083412229
6.4432216108,-0.5302007942
6.4532266133,-0.5449031715
6.4632316158,-0.5538570904
6.4732366183,-0.5584858710
6.4832416208,-0.5602370902
6.4932466233,-0.5605869306
6.5032516258,-0.5610338798
6.5132566283,-0.5630649494
6.5232616308,-0.5681206989
6.5332666333,-0.5775315213
6.5432716358,-0.5924435562
6.5532766383,-0.6137326389
6.5632816408,-0.6419088654
6.5732866433,-0.6770146028
6.5832916458,-0.7185206825
6.5932966483,-0.7652307650
6.6033016508,-0.8152091012
6.6133066533,-0.8657529833
6.6233116558,-0.9134352900
6.6333166583,-0.9542412170
6.6433216608,-0.9838145956
6.6533266633,-0.9978117544
6.6633316658,-0.9923370247
6.6733366683,-0.9644079285
6.6833416708,-0.9123778864
6.6933466733,-0.8362375432
6.7033516758,-0.7377279695
6.7133566783,-0.6202299006
6.7233616808,-0.4884363226
6.7333666833,-0.3478597862
6.7433716858,-0.2042584466
6.7533766883,-0.0630769404
6.7633816908,0.0710122986
6.7733866933,0.1944108464
6.7833916958,0.3047186155
6.7933966983,0.4006979835
6.8034017009,0.4821151944
6.8134067034,0.5495123838
6.8234117059,0.6039602501
6.8334167084,0.6468310938
6.8434217109,0.6796180316
6.8534267134,0.7038115929
6.8634317159,0.7208329726
6.8734367184,0.7320142952
6.8834417209,0.7386114477
6.8934467234,0.7418340117
6.9034517259,0.7428773195
6.9134567284,0.7429441178
6.9234617309,0.7432491962
6.9334667334,0.7449939125
6.9434717359,0.7493286155
6.9534767384,0.7572848736
6.9634817409,0.7696927409
6.9734867434,0.7870850091
6.9834917459,0.8095941544
6.9934967484,0.8368486154
7.0035017509,0.8678776822
7.0135067534,0.9010386186
7.0235117559,0.9339835197
7.0335167584,0.9636873411
7.0435217609,0.9865587723
7.0535267634,0.9986498876
7.0635317659,0.9959675164
7.0735367684,0.9748690707
7.0835417709,0.9325016623
7.0935467734,0.8672215938
7.1035517759,0.7789193836
7.1135567784,0.6691798544
7.1235617809,0.5412299907
7.1335667834,0.3996657748
7.1435717859,0.2499938374
7.1535767884,0.0980622142
7.1635817909,-0.0505242148
7.1735867934,-0.1909100700
7.1835917959,-0.3193453741
7.1935967984,-0.4333594408
7.2036018009,-0.5317526820
7.2136068034,-0.6144437188
7.2236118059,-0.6822237031
7.2336168084,-0.7364740437
7.2436218109,-0.7788955182
7.2536268134,-0.8112824771
7.2636318159,-0.8353600348
7.2736368184,-0.8526878706
7.2836418209,-0.8646238055
7.2936468234,-0.8723337428
7.3036518259,-0.8768314653
7.3136568284,-0.8790316372
7.3236618309,-0.8798005684
7.3336668334,-0.8799925515
7.3436718359,-0.8804635006
7.3536768384,-0.8820538692
7.3636818409,-0.8855498029
