# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
4.3021510755,0.0778901317
4.3121560780,0.0526161645
4.3221610805,0.0325340921
4.3321660830,0.0174667500
4.3421710855,0.0070489258
4.3521760880,0.0007700641
4.3621810905,-0.0019930259
4.3721860930,-0.0019509468
4.3821910955,0.0001174323
4.3921960980,0.0033844918
4.4022011006,0.0069922950
4.4122061031,0.0100721222
4.4222111056,0.0117646761
4.4322161081,0.0112394933
4.4422211106,0.0077125230
4.4522261131,0.0004651653
4.4622311156,-0.0111355893
4.4722361181,-0.0276112563
4.4822411206,-0.0493371706
4.4922461231,-0.0764964368
4.5022511256,-0.1090226275
4.5122561281,-0.1465357342
4.5222611306,-0.1882809551
4.5322661331,-0.2330844402
4.5422711356,-0.2793439678
4.5522761381,-0.3250697878
4.5622811406,-0.3679873988
4.5722861431,-0.4057018632
4.5822911456,-0.4359103592
4.5922961481,-0.4566361354
4.6023011506,-0.4664481757
4.6123061531,-0.4646294679
4.6223111556,-0.4512638484
4.6323161581,-0.4272256882
4.6423211606,-0.3940746327
4.6523261631,-0.3538748191
4.6623311656,-0.3089704479
4.6723361681,-0.2617545570
4.6823411706,-0.2144645038
4.6923461731,-0.1690290718
4.7023511756,-0.1269765506
4.7123561781,-0.0894034859
4.7223611806,-0.0569917141
4.7323661831,-0.0300572878
4.7423711856,-0.0086142448
4.7523761881,0.0075606101
4.7623811906,0.0188708797
4.7723861931,0.0258557564
4.7823911956,0.0291569961
4.7923961981,0.0294950754
4.8024012006,0.0276505074
4.8124062031,0.0244468713
4.8224112056,0.0207338837
4.8324162081,0.0173675585
4.8424212106,0.0151915035
4.8524262131,0.0150165333
4.8624312156,0.0176012787
4.8724362181,0.0236327856
4.8824412206,0.0337056184
4.8924462231,0.0482965579
4.9024512256,0.0677323852
4.9124562281,0.0921486652
4.9224612306,0.1214400607
4.9324662331,0.1552064612
4.9424712356,0.1927035775
4.9524762381,0.2328103673
4.9624812406,0.2740286913
4.9724862431,0.3145277208
4.9824912456,0.3522422220
4.9924962481,0.3850233361
5.0025012506,0.4108293476
5.0125062531,0.4279324902
5.0225112556,0.4351106487
5.0325162581,0.4317916482
5.0425212606,0.4181241284
5.0525262631,0.3949615776
5.0625312656,0.3637618062
5.0725362681,0.3264212483
5.0825412706,0.2850695505
5.0925462731,0.2418627345
5.1025512756,0.1988012073
5.1125562781,0.1575959777
5.1225612806,0.1195900483
5.1325662831,0.0857341486
5.1425712856,0.0566047152
5.1525762881,0.0324493001
5.1625812906,0.0132441720
5.1725862931,-0.0012479354
5.1825912956,-0.0114274719
5.1925962981,-0.0178183429
5.2026013007,-0.0210380484
5.2126063032,-0.0217770579
5.2226113057,-0.0207795314
5.2326163082,-0.0188283286
5.2426213107,-0.0167280229
5.2526263132,-0.0152881203
5.2626313157,-0.0153036871
5.2726363182,-0.0175373135
5.2826413207,-0.0227006276
5.2926463232,-0.0314342876
5.3026513257,-0.0442859390
5.3126563282,-0.0616803701
5.3226613307,-0.0838822116
5.3326663332,-0.1109486868
5.3426713357,-0.1426742623
5.3526763382,-0.1785332235
5.3626813407,-0.2176307621
5.3726863432,-0.2586766690
5.3826913457,-0.2999979188
5.3926963482,-0.3396025845
5.4027013507,-0.3753020841
5.4127063532,-0.4048865623
5.4227113557,-0.4263358147
5.4327163582,-0.4380368525
5.4427213607,-0.4389730978
5.4527263632,-0.4288518674
5.4627313657,-0.4081463337
5.4727363682,-0.3780435567
5.4827413707,-0.3403077491
5.4927463732,-0.2970832666
5.5027513757,-0.2506712191
5.5127563782,-0.2033149825
5.5227613807,-0.1570247748
5.5327663832,-0.1134577703
5.5427713857,-0.0738600903
5.5527763882,-0.0390630659
5.5627813907,-0.0095196871
5.5727863932,0.0146360427
5.5827913957,0.0335226706
5.5927963982,0.0474495353
5.6028014007,0.0568663520
5.6128064032,0.0623262379
5.6228114057,0.0644605408
5.6328164082,0.0639618328
5.6428214107,0.0615707752
5.6528264132,0.0580634974
5.6628314157,0.0542371355
5.6728364182,0.0508929351
5.6828414207,0.0488178030
5.6928464232,0.0487627568
5.7028514257,0.0514250606
5.7128564282,0.0574254575
5.7228614307,0.0672855315
5.7328664332,0.0814002102
5.7428714357,0.1000041336
5.7528764382,0.1231307597
5.7628814407,0.1505658062
5.7728864432,0.1818002510
5.7828914457,0.2159920071
5.7928964482,0.2519482142
5.8029014507,0.2881422800
5.8129064532,0.3227751510
5.8229114557,0.3538866737
5.8329164582,0.3795117710
5.8429214607,0.3978659289
5.8529264632,0.4075348322
5.8629314657,0.4076381953
5.8729364682,0.3979391489
5.8829414707,0.3788786909
5.8929464732,0.3515279774
5.9029514757,0.3174664417
5.9129564782,0.2786071514
5.9229614807,0.2369992034
5.9329664832,0.1946381793
5.9429714857,0.1533114652
5.9529764882,0.1144920594
5.9629814907,0.0792872980
5.9729864932,0.0484348945
5.9829914957,0.0223340889
5.9929964982,0.0010967427
6.0030015008,-0.0153954373
6.0130065033,-0.0274376111
6.0230115058,-0.0354580754
6.0330165083,-0.0399853289
6.0430215108,-0.0416265182
6.0530265133,-0.0410488738
6.0630315158,-0.0389671482
6.0730365183,-0.0361310200
6.0830415208,-0.0333094005
6.0930465233,-0.0312732403
6.1030515258,-0.0307787805
6.1130565283,-0.0325483686
6.1230615308,-0.0372515794
6.1330665333,-0.0454852907
6.1430715358,-0.0577492787
6.1530765383,-0.0744165546
6.1630815408,-0.0956956202
6.1730865433,-0.1215840628
6.1830915458,-0.1518160797
6.1930965483,-0.1858105459
6.2031015508,-0.2226301144
6.2131065533,-0.2609658984
6.2231115558,-0.2991609706
6.2331165583,-0.3352846415
6.2431215608,-0.3672603956
6.2531265633,-0.3930401653
6.2631315658,-0.4108055599
6.2731365683,-0.4191672769
6.2831415708,-0.4173300596
6.2931465733,-0.4051937967
6.3031515758,-0.3833717205
6.3131565783,-0.3531217305
6.3231615808,-0.3162029466
6.3331665833,-0.2746828384
6.3431715858,-0.2307275051
6.3531765883,-0.1864074452
6.3631815908,-0.1435439664
6.3731865933,-0.1036109272
6.3831915958,-0.0676922065
6.3931965983,-0.0364878247
6.4032016008,-0.0103536822
6.4132066033,0.0106410035
6.4232116058,0.0266526475
6.4332166083,0.0380083869
6.4432216108,0.0451624030
6.4532266133,0.0486643321
6.4632316158,0.0491373763
6.4732366183,0.0472637378
6.4832416208,0.0437702774
6.4932466233,0.0394164359
6.5032516258,0.0349780027
6.5132566283,0.0312302961
6.5232616308,0.0289295885
6.5332666333,0.0287944955
6.5432716358,0.0314875378
6.5532766383,0.0375963934
6.5632816408,0.0476127746
6.5732866433,0.0619067513
6.5832916458,0.0806940998
6.5932966483,0.1039957666
6.6033016508,0.1315913786
6.6133066533,0.1629724404
6.6233116558,0.1973044197
6.6333166583,0.2334109104
6.6433216608,0.2697917940
6.6533266633,0.3046865410
6.6633316658,0.3361861010
6.6733366683,0.3623874833
6.6833416708,0.3815745610
6.6933466733,0.3924000522
6.7033516758,0.3940394921
6.7133566783,0.3862901944
6.7233616808,0.3695983911
6.7333666833,0.3450060536
6.7433716858,0.3140311553
6.7533766883,0.2784993946
6.7633816908,0.2403571578
6.7733866933,0.2014945210
6.7833916958,0.1636014687
6.7933966983,0.1280717737
6.8034017009,0.0959555082
6.8134067034,0.0679559238
6.8234117059,0.0444573797
6.8334167084,0.0255710186
6.8434217109,0.0111857159
6.8534267134,0.0010155188
6.8634317159,-0.0053610187
6.8734367184,-0.0084706869
6.8834417209,-0.0089230263
6.8934467234,-0.0073925817
6.9034517259,-0.0046030305
6.9134567284,-0.0013111654
6.9234617309,0.0017099995
6.9334667334,0.0036889256
6.9434717359,0.0038734039
6.9534767384,0.0015473450
